# Copyright (c) 2026 Joseph Potashnik. Submitted for peer review to JMLR. Do not distribute or use without permission.
# Samples of Target EnglishFragmentWithADJAmbiguousPPAdunctionSingleCat.txt #
Count	Sentence
41	Mary kissed Mary kissed Mary to Mary from the woman
5	the woman ran the woman from the child toll Mary
18	a cheap woman for the girl knows from the bells
4	the child ran a pretty big woman arrived Who loved
6	a man to Who from the woman kissed a woman
9	Mary went the girl for David to Who toll Mary
20	Mary says a cheap woman went Mary loved for David
8	John to a cheap bells for Mary loved Who arrived
2	the cheap pretty bells says the cheap man fell Mary
38	the child says Mary arrived for a man to Mary
8	the pretty child to Mary knows for Mary from John
21	John from Who arrived to Who for the pretty girl
18	Mary ran the girl loved a girl cried from Who
10	Mary says David to the man for Mary toll Who
11	the big man ran from the cheap big pretty man
13	Who ran a man knows a bells to the bells
4	the pretty cheap child says David loved Mary ran Who
3	David for Who cried Mary for a child kissed David
12	a pretty pretty man kissed a child knows for Mary
15	Mary from David from John for David says the woman
17	a pretty girl says for David to a pretty girl
17	the girl from Mary toll John hated to the girl
27	John hated the pretty child to David for a bells
18	David kissed Mary for David toll David from the man
41	Mary toll Mary hated to a cheap woman for Who
1	John for David arrived a child loved a big child
14	the woman to David to a bells for Who loved
11	John for the big girl to a bells hated Who
8	Mary to a girl to David loved the pretty bells
4	John from David kissed Mary to the big child says
11	a man ran for a bells for a big bells
17	a bells to the bells from Who ran from Who
5	Mary knows the cheap woman went the bells says John
10	Mary from John to Mary knows the pretty bells arrived
5	John to a woman fell Who to a woman knows
18	the bells cried to Mary from the big pretty man
2	Mary kissed Mary kissed Mary for David cried David says
5	the man from a girl knows the bells knows Who
26	a woman knows the girl from a girl to John
24	the woman went Mary from Mary from a pretty girl
6	the pretty man from John says for a pretty woman
72	Who knows John from John for Mary to a woman
4	the big man from Mary went a child fell Who
15	Mary to David from the big cheap big girl loved
36	John for Who for John went David hated from Who
8	Mary for a man cried David went John to John
66	Who kissed David from a bells for John from Who
21	John to David from the cheap bells from Mary fell
8	Who arrived the girl from a pretty man ran Who
4	the child from the bells cried for a cheap child
11	a cheap pretty man from a woman from David fell
50	Who arrived Mary went Who from a child for David
26	the man ran John kissed David loved to the woman
5	Who went David to a pretty big cheap girl kissed
4	Who for Mary kissed David for Mary cried David ran
110	Who says Who hated for John from John from Mary
6	David toll Mary to Mary ran a big cheap bells
9	a pretty cheap cheap woman loved a man knows David
10	a bells went a bells for the cheap pretty bells
12	David knows the pretty man from Who fell the child
2	Who loved a big pretty cheap big big pretty man
21	Mary knows to the big pretty bells for a child
5	the child hated a big woman cried a child arrived
22	David to John ran David hated from a big girl
12	a child hated a man went David knows to John
7	Who for Who from the girl toll a cheap girl
46	a man loved from a bells to Mary from Who
58	John to David says from John from Who from David
30	John fell David went to David to the big child
14	Who for a child from John knows Who for David
19	David to the cheap girl from David arrived for Mary
18	Who for the man for David for a man arrived
42	the pretty girl says to John to Who for Who
29	David for the girl for Who to Who toll John
26	Who for a girl went for a bells for Who
3	David knows the pretty child to David to Mary kissed
11	the big bells loved Who cried David to the child
16	the girl ran Who from John ran David to David
18	the woman loved the pretty big bells knows for Who
4	the girl cried John says Who arrived a girl says
67	John for Mary from Mary from Mary from Mary ran
20	Mary for Mary hated the woman for John for David
49	John from David hated Mary arrived to Mary from Mary
8	David fell the big cheap woman to a cheap bells
7	the big big cheap big man cried a woman loved
26	David kissed Who went John knows Mary ran from David
5	the girl ran the girl arrived Who says a man
3	the man cried Mary knows the big pretty big child
7	a girl arrived David to a pretty cheap pretty bells
16	John for the cheap man arrived from Mary for John
24	a big cheap woman loved John went to the bells
13	David for the cheap cheap pretty woman to John toll
4	a pretty child says John to the pretty man arrived
6	the big child cried the man from the bells toll
9	Mary from John loved the child kissed a bells ran
16	David ran the woman to the man for the man
23	a cheap man ran to a cheap man for Mary
19	the bells from Who went for a bells for Mary
40	David ran Who ran a man to David to Who
32	Mary for a woman to a man for John hated
13	Who went David arrived the cheap man says to David
11	a big girl from Mary loved John to a man
16	the cheap child for Who from David cried from David
18	David loved Mary ran Who hated the woman to Who
3	the big cheap man fell a man ran David hated
30	Who kissed Mary for David toll for John for Who
17	a woman loved the bells cried the woman for Mary
25	the cheap girl loved David says for the pretty girl
10	a girl for Who kissed for the big pretty woman
8	the pretty cheap man for a pretty big girl hated
8	Who arrived the woman kissed the cheap girl to Mary
19	Mary loved from a child for a pretty pretty bells
9	John from the pretty woman went David for the child
11	the cheap woman to Mary to a big bells kissed
63	David loved Mary loved David cried for Mary to David
10	David went John loved John to the child kissed John
11	Mary says Who went a cheap cheap man to David
22	Who for a cheap bells for John from Mary kissed
17	Who hated the cheap child arrived to the cheap child
9	the bells fell David says a girl toll the man
75	David toll the child to Who for Mary from David
20	Who from the girl to John cried for the woman
49	John hated for the bells for Mary from the bells
47	Mary went for a pretty man for John to Who
13	Mary to the woman from John hated the man ran
36	Mary arrived a girl fell to David to the girl
11	Mary from the man arrived for a pretty cheap child
27	the woman arrived the big bells from John to David
3	John cried the man says the cheap pretty big girl
25	Who to David to Mary from the girl toll Mary
16	Mary ran David kissed Mary for the cheap cheap girl
5	Mary says John went David says a cheap pretty woman
13	David from the pretty child for John says a bells
9	David for a child says a child for the woman
8	a big cheap man for a bells cried for David
3	John for David toll Mary went Mary kissed the girl
3	Who to the pretty big cheap woman fell Mary kissed
16	John for Mary cried Mary kissed the child to Who
19	Who from John cried John to the girl for Mary
5	John knows the cheap cheap cheap cheap big child ran
7	a man went the bells arrived a pretty girl knows
9	a cheap woman knows David went David arrived David says
7	Mary kissed the cheap pretty big child from John toll
6	a pretty cheap cheap big big cheap child toll Mary
27	a bells for a child to John from David went
5	Who knows a big pretty big woman went John knows
8	Who ran Who knows a man for John knows Who
15	a woman kissed David arrived Who fell Who from Who
5	the woman for Mary loved the man to Who loved
8	a big pretty pretty woman to David went Who went
10	Who went David from David from a woman loved Who
5	John hated the man from John knows David went Mary
6	the cheap cheap child for David arrived David to David
13	Who for David knows a pretty cheap man to Who
7	the big big cheap girl kissed John to a child
13	Mary for John from Who knows the bells from Mary
21	John says John for a big bells from a woman
39	John kissed a child toll for the child for David
6	John to a girl kissed a child kissed David arrived
6	Mary kissed Who fell Who for John to David knows
11	the cheap man arrived Who says John knows from Mary
15	Who toll to John to the big big pretty man
8	the cheap woman says the child knows for a girl
9	a pretty cheap woman from Mary from John fell John
17	a man from David to Who toll Who to Who
26	John to Who to David from John kissed David says
14	John from the child arrived the woman toll to David
8	a man arrived a child for Mary arrived for Who
17	David for Who for David to a cheap man kissed
4	John knows a girl knows a girl went Who ran
6	John from Mary kissed the pretty woman to Mary loved
6	a big big big pretty bells went David to David
4	the big pretty cheap pretty big bells for Mary hated
4	Who from the pretty girl knows John went the child
3	a big girl from David toll David kissed a girl
8	a big man arrived the big woman says from Mary
12	the cheap bells fell Who hated a woman from David
26	the pretty girl went a bells for Mary for David
24	John cried John to Who from Mary from Mary says
11	a big child from the girl for the girl went
4	David to a pretty pretty big pretty big child says
19	John for the girl cried from David for the bells
9	John from the pretty girl loved John fell for Who
11	the woman says the woman loved Mary from the man
6	Mary knows David hated the bells ran a woman toll
22	Who hated John to the cheap big girl from David
14	John for a child toll John knows for the woman
3	David loved Mary to a cheap cheap girl says David
4	John cried a pretty cheap bells knows a girl went
8	the man ran Who from a woman from Who loved
5	David knows John for Who fell Mary ran Mary kissed
2	a woman knows the pretty cheap woman for Mary loved
5	the big cheap child kissed the pretty cheap child went
11	a big big cheap big child fell to the bells
5	a woman for the cheap woman toll David kissed John
18	Mary for Mary for the pretty girl toll for John
13	a girl fell John went Who for a cheap bells
15	a man from David toll John knows John for David
3	the pretty woman arrived a cheap bells ran David hated
27	Mary fell to a pretty woman to the big girl
11	the bells to David from David went the cheap man
5	a bells arrived Mary toll a bells arrived Who arrived
4	the cheap big pretty big woman says a big child
10	David kissed Who from John cried to a cheap bells
5	David cried Mary for Who for David loved Mary arrived
14	a big cheap cheap man kissed Mary fell to David
3	Mary to John hated a pretty pretty big child fell
7	the big big girl for David says from a man
12	the woman knows Who knows the woman for a child
15	John arrived the big girl went a woman to Mary
6	David to Who went John to John knows the bells
2	the child from John fell the cheap big cheap woman
22	the big big bells arrived Mary for Mary from John
12	the big man from a pretty man to Who went
8	John from Who to the cheap man ran David ran
7	a man for the woman went John to a bells
10	the pretty man to Who for Who hated a child
34	the girl cried David toll to David to the woman
5	John toll the child from the pretty pretty girl knows
5	a cheap bells says David to Who hated a woman
8	a girl cried the pretty woman from a bells knows
13	the child went from the big girl from the man
6	the man for the woman went the cheap man kissed
37	David from David to Who went for Who for Mary
9	the big woman went the cheap cheap woman for Who
5	John cried Who to the girl toll David loved Mary
10	Mary for Mary says a big bells for a bells
14	Mary for the bells knows a pretty woman for John
3	the pretty bells for a child went a child kissed
4	the big cheap cheap woman for a pretty man fell
48	the girl toll for John to a bells for David
11	a pretty bells loved the bells from a cheap woman
12	a man toll John for a woman toll for Mary
6	the woman hated a cheap pretty big cheap pretty bells
25	the child for Who to John to Mary kissed David
29	David to John hated John ran John fell for John
6	a cheap child to John says Mary fell John ran
1	a bells for a pretty big woman fell John loved
8	David to John arrived the woman for the big child
6	a cheap woman says the big pretty man toll David
25	Mary to Who to the girl to David loved Who
8	the cheap pretty child arrived the woman for a child
5	the child cried the big child knows David ran John
5	Mary says a child arrived the cheap bells cried David
7	John hated Mary from a pretty man kissed Who says
9	the bells from Who fell the bells says to Mary
10	David for Mary fell David for David to David hated
3	Mary says Mary went a cheap pretty cheap cheap man
18	a girl from a bells kissed the bells for John
13	Who for the pretty bells from the cheap bells says
4	David to Who loved the pretty cheap bells cried Mary
14	John knows the big child for John toll from David
13	a child fell the cheap girl arrived Mary from Mary
8	a big child ran John to a big pretty bells
6	the woman for John loved Who from David hated Mary
9	Who from Who ran a child knows John for John
4	David kissed John kissed the big big pretty man fell
6	a pretty bells to the pretty child knows John kissed
18	the bells fell Who to a woman to the man
18	the cheap man for David from John for David knows
5	the man to the man hated John cried David toll
5	a pretty woman to Who ran the big child hated
17	a woman for Mary went to Who to the woman
47	John arrived to Who to a big child from Mary
6	the woman arrived John to John for the girl ran
54	David toll the girl arrived John for Mary to David
15	the cheap child to John from a man cried John
3	Who kissed a man ran the pretty big man kissed
40	a man toll John knows David to Who from John
19	Who loved Who hated a man went from the bells
17	John to John kissed to a bells to a child
26	Who for the man cried David from David for David
5	John went a pretty bells ran a pretty big man
6	the man to a cheap man to Mary knows Mary
9	a bells says a big big cheap man to David
9	the bells went Who from Who to John fell John
51	John hated David for Who from a man for Who
5	John to a cheap man loved David knows John arrived
13	the big cheap girl toll Mary to a cheap man
5	the bells from David says Mary to the cheap child
4	David toll a big pretty girl to the man arrived
6	Who ran Who to the woman toll a bells fell
26	the child loved for the pretty pretty man from Mary
10	the girl for Mary for a big man arrived David
7	the child hated the bells for a big bells toll
7	the big child fell the child hated David from Who
11	David to the big bells kissed from the big child
27	John kissed David from the girl to the cheap bells
30	a child from Who went Mary from Who from David
23	Who from Who for a child went for a man
15	a man from a woman for the big woman cried
11	the cheap cheap cheap big cheap woman knows from John
7	Mary for John to a woman kissed John toll Mary
9	the big big pretty girl cried a woman for David
16	John from John to a bells knows Mary to John
8	a girl from the man from David fell the man
23	John fell Who from Mary to the pretty cheap girl
2	Mary for a cheap big man kissed a man knows
2	the child from John knows John fell the bells went
4	Mary knows the big cheap pretty child knows the girl
5	a man arrived John hated the pretty child ran David
8	the girl to Who kissed a cheap man to Mary
10	a cheap cheap pretty bells from Who for Who hated
6	the woman ran the big bells went a pretty bells
6	a big cheap bells arrived a pretty girl to John
7	David loved a bells to the bells hated the child
19	John cried a girl arrived Who says for the bells
5	the child cried Who toll Who says a cheap girl
7	a cheap bells to a big big girl knows Who
10	David to a child arrived the cheap pretty cheap bells
8	John says a big pretty cheap child for the man
21	Who ran Who arrived Who hated for the cheap bells
5	John to the child arrived the pretty man arrived Mary
11	John loved a pretty woman knows David for a bells
6	the bells ran John toll John from the bells says
6	David kissed Who knows David cried Mary for Mary fell
6	a pretty pretty big woman arrived the big girl hated
19	Who for Who kissed a big child says for Mary
9	the pretty child for Who ran the woman to Mary
6	Mary says Who fell a big big child says Who
10	Who hated the man for John for the man arrived
34	David knows John for John for Mary arrived to Mary
11	Mary ran a cheap big girl hated Who from Who
2	a cheap pretty pretty woman for a bells ran Who
17	Who from the child to a bells kissed to Who
1	a pretty man for a girl arrived Mary fell Who
